"","BLP.model.name","BLP.model.id","BLP.firm.id","BLP.cdid","BLP.id","BLP.price","BLP.mpd","BLP.air","BLP.mpg","BLP.space","BLP.hpwt","BLP.trend","BLP.share","BLP.outshr","BLP.y"
"1787","VV760G",529,6,17,4119,12.252664986986,2.63628691983122,1,2.2,1.305612,0.462372448979592,16,0.000154832974847461,0.89381046705588,-1.11051447216856
"1788","VV780G",531,6,17,4121,18.8591790714931,2.51645569620253,1,2.1,1.308384,0.435566236106939,16,5.60774329485097e-06,0.89381046705588,-4.42871305257801
"1789","YUHATC",556,23,17,4122,-8.24909557639424,3.59493670886076,0,3,0.84373,0.294759825327511,16,0.000535665686317545,0.89381046705588,0.130648820470014
"1790","BKSKYH",52,19,18,4200,-4.25169847187362,3.12632135306554,0,2.5,1.18105,0.400667779632721,17,0.000280685123343747,0.891611838845201,-0.513165075364842
"1791","BKCENT",38,19,18,4204,-1.79269593594801,3.00126849894292,0,2.4,1.312354,0.354815351194786,17,0.00142188947538511,0.891611838845201,1.10934332366905
"1792","BKREGA",49,19,18,4208,-1.23817353527176,2.50105708245243,0,2,1.379996,0.423298340670505,17,0.0013236130561241,0.891611838845201,1.03772188119075
"1793","BKLASA",43,19,18,4209,0.415249964305584,2.37600422832981,1,1.9,1.42266,0.463105896881754,17,0.00152364537326295,0.891611838845201,1.17846245555056
"1794","BKELEC",42,19,18,4211,3.01372840893787,2.37600422832981,1,1.9,1.42628,0.501824817518248,17,0.000909759775934504,0.891611838845201,0.662782023262758
"1795","BKRIVI",51,19,18,4213,6.5099245205186,2.37600422832981,1,1.9,1.342224,0.490487514863258,17,0.000126575460519229,0.891611838845201,-1.30955990274861
"1796","BKREAT",48,19,18,4214,9.37129392034954,2.37600422832981,1,1.9,1.33444,0.492537313432836,17,4.86265215986211e-05,0.891611838845201,-2.26622946494343
"1797","CDCIMM",88,19,18,4215,1.82353398797422,2.50105708245243,1,2,1.1557,0.45355587808418,17,6.33846816761823e-05,0.891611838845201,-2.00117634059958
"1798","CDSEVI",93,19,18,4216,11.5919194486674,2.12589852008457,1,1.7,1.352772,0.449405624818788,17,0.000241721426263061,0.891611838845201,-0.662612626957108
"1799","CDDEVI",89,19,18,4217,8.02218149431404,2.12589852008457,1,1.7,1.408905,0.450974687227233,17,0.00172671550145427,0.891611838845201,1.30357776997192
"1800","CDELDO",90,19,18,4219,9.27915528974937,2.12589852008457,1,1.7,1.363256,0.456016475433951,17,0.000336087471722504,0.891611838845201,-0.333027100319042
"1801","CDBROU",85,19,18,4220,8.39580786794041,2.12589852008457,1,1.7,1.66413,0.336862367661213,17,0.000470429817946784,0.891611838845201,0.00324822415869441
"1802","CDALLA",83,19,18,4221,36.0264080370021,2.00084566596195,1,1.6,1.310924,0.487245629120092,17,3.3017343531186e-05,0.891611838845201,-2.6533655739506
"1803","CVSPRI",149,19,18,4222,-6.19506279985333,5.50232558139535,0,4.4,0.893368,0.296296296296296,17,0.000518022191102014,0.891611838845201,0.0996195223980862
"1804","CVSPEC",148,19,18,4223,-4.86370185310777,4.626955602537,0,3.7,1.001064,0.351935646053293,17,0.000736259829796402,0.891611838845201,0.45118452713419
"1805","CVNOVA",146,19,18,4224,-4.32693093172147,3.12632135306554,0,2.5,1.070972,0.325644504748982,17,0.00104349886890014,0.891611838845201,0.799936083659481
"1806","CVCAVA",132,19,18,4225,-4.8341160542912,3.12632135306554,0,2.5,1.155609,0.3808717731697,17,0.00329922438866746,0.891611838845201,1.95104412718361
"1807","CVCORS",138,19,18,4227,-4.15786922419822,3.12632135306554,0,2.5,1.24712,0.347624565469293,17,0.00409674674135516,0.891611838845201,2.16754990109501
"1808","CVCELE",134,19,18,4229,-2.44189289283727,3.00126849894292,0,2.4,1.304919,0.354430379746835,17,0.00272391468275342,0.891611838845201,1.75942678729473
"1809","CVCAMA",130,19,18,4233,-2.46725214896576,2.12589852008457,0,1.7,1.39776,0.442043222003929,17,0.00109517397393084,0.891611838845201,0.84826995102353
"1810","CVMONT",144,19,18,4235,-1.33876525124809,2.37600422832981,0,1.9,1.438872,0.435865504358655,17,0.000309598190240224,0.891611838845201,-0.415123262687897
"1811","CVCAPR",131,19,18,4237,-1.59235781253296,2.37600422832981,0,1.9,1.599988,0.395480225988701,17,0.00186354626737046,0.891611838845201,1.37983798791263
"1812","CVCORV",139,19,18,4240,13.1582761688703,2.00084566596195,1,1.6,1.25315,0.743264168473211,17,0.000250791769901971,0.891611838845201,-0.62577556607163
"1813","CRLABA",116,16,18,4241,-2.22126736451944,2.8762156448203,0,2.3,1.21788,0.363423212192263,17,0.000216664871270064,0.891611838845201,-0.772046771167689
"1814","CRGTS ",114,16,18,4243,-2.63377793087616,2.8762156448203,0,2.3,1.231449,0.378644452858766,17,0.00016340622643542,0.891611838845201,-1.05415927172924
"1815","CRCONQ",106,16,18,4244,3.58515698036645,2.25095137420719,0,1.8,1.182956,0.620871862615588,17,0.000106355703975008,0.891611838845201,-1.48360938470946
"1816","CRNEWY",122,16,18,4245,2.96047397106805,2.37600422832981,1,1.9,1.32616,0.423148724331052,17,0.000900807928471399,0.891611838845201,0.652893500026653
"1817","CRFIFT",113,16,18,4246,2.81423559406045,2.12589852008457,1,1.7,1.532972,0.37243947858473,17,0.000387450177744264,0.891611838845201,-0.190811291945148
"1818","DGCOLT",159,16,18,4247,-5.31678722927007,4.00169133192389,0,3.2,1.07653,0.331545587518284,17,0.000860551545836475,0.891611838845201,0.60717495714076
"1819","DGVIST",175,16,18,4249,-2.3598979646885,2.8762156448203,0,2.3,1.131408,0.364326375711575,17,0.000209404287407088,0.891611838845201,-0.806131785958797
"1820","DGOMNI",170,16,18,4251,-6.69041360289645,3.12632135306554,0,2.5,1.090176,0.417977528089888,17,0.000642723257567597,0.891611838845201,0.31531568009769
"1821","DGARIE",154,16,18,4252,-5.84848629943068,3.12632135306554,0,2.5,1.21448,0.374245472837022,17,0.00110405041473662,0.891611838845201,0.856342332407628
"1822","DGSHAD",172,16,18,4254,-4.93555307880515,3.12632135306554,0,2.5,1.15083,0.393081761006289,17,0.000981256059463535,0.891611838845201,0.738434885417943
"1823","DGDAYT",163,16,18,4255,-3.45795375505198,2.8762156448203,0,2.3,1.21275,0.358744394618834,17,0.000777453409458149,0.891611838845201,0.505625159822336
"1824","DG600 ",153,16,18,4256,-2.75127581760481,2.8762156448203,0,2.3,1.180938,0.358381502890173,17,0.00012865452978563,0.891611838845201,-1.29326781065248
"1825","DGLANC",166,16,18,4257,-2.90089542876288,3.12632135306554,0,2.5,1.232132,0.377928949357521,17,0.000108068512334375,0.891611838845201,-1.46763315944821
"1826","DGDYNA",165,16,18,4258,-1.90005012022527,2.8762156448203,0,2.3,1.3152,0.314614343707713,17,0.000894236776904018,0.891611838845201,0.645572032320639
"1827","DGDIPL",164,16,18,4260,-1.51036288438419,2.12589852008457,0,1.7,1.518132,0.390625,17,0.00021990735753528,0.891611838845201,-0.757192203357468
"1828","FDFEST",215,18,18,4261,-6.88821580069864,4.75200845665962,0,3.8,0.88796,0.338587273788675,17,0.000745093181083701,0.891611838845201,0.463110726929364
"1829","FDESCO",213,18,18,4262,-5.54417522588884,3.25137420718816,0,2.6,1.099871,0.405040504050405,17,0.00417769040180976,0.891611838845201,2.18711527845356
"1830","FDTEMP",234,18,18,4265,-4.31594192073246,2.75116279069767,0,2.2,1.18236,0.379110251450677,17,0.00307164709684369,0.891611838845201,1.87957065143006
"1831","FDMUST",228,18,18,4266,-4.38525722081699,3.12632135306554,0,2.5,1.241036,0.327153762268266,17,0.00183216632554131,0.891611838845201,1.36285577125486
"1832","FDTAUR",232,18,18,4268,-0.911884439751898,2.8762156448203,0,2.3,1.333872,0.312283136710618,17,0.0040356242593989,0.891611838845201,2.15251772095581
"1833","FDCRNV",208,18,18,4271,1.10248580538758,2.12589852008457,1,1.7,1.63525,0.396930404869013,17,0.00123033502100614,0.891611838845201,0.964643227171851
"1834","FDTHUN",237,18,18,4273,-0.266068717013098,2.62610993657505,1,2.1,1.436931,0.435458786936236,17,0.00126969729613272,0.891611838845201,0.996135242632011
"1835","CRPREM",125,16,18,4276,-0.684496443133131,2.75116279069767,0,2.2,1.345046,0.524842547235829,17,0.00044028869977378,0.891611838845201,-0.0629679113102783
"1836","CREAGL",111,16,18,4277,-0.776635073733301,3.12632135306554,1,2.5,1.307907,0.319817247287264,17,1.49951524291716e-05,0.891611838845201,-3.44267158142655
"1837","LCTOWN",281,18,18,4278,7.78718572085673,2.12589852008457,1,1.7,1.71039,0.366479354996335,17,0.00131071851772056,0.891611838845201,1.02793219373181
"1838","LCMARK",278,18,18,4279,9.3848188569514,2.12589852008457,1,1.7,1.437852,0.596500530222694,17,0.000242658623289885,0.891611838845201,-0.65874294571327
"1839","LCCONT",277,18,18,4280,10.2825365238998,2.12589852008457,1,1.7,1.491077,0.385887541345094,17,0.000510869331035226,0.891611838845201,0.0857152863348469
"1840","MCTRAC",334,18,18,4281,-4.69125891143406,3.5014799154334,0,2.8,1.0692,0.411899313501144,17,0.000634719379510934,0.891611838845201,0.302784420277278
"1841","MCTOPA",333,18,18,4283,-3.8806080238601,2.75116279069767,0,2.2,1.18236,0.375766871165644,17,0.000998847355380804,0.891611838845201,0.756203410648156
"1842","MCCOUG",321,18,18,4284,0.186171350611584,2.62610993657505,1,2.1,1.427688,0.432499227679951,17,0.00108759021867931,0.891611838845201,0.841321160317912
"1843","MCSABL",331,18,18,4286,0.195469744525365,2.62610993657505,1,2.1,1.351572,0.452050371327091,17,0.00128426155337714,0.891611838845201,1.00754060660352
"1844","MCGRAN",322,18,18,4288,1.84804793556509,2.12589852008457,1,1.7,1.654625,0.391849529780564,17,0.00123219864268017,0.891611838845201,0.966156808128972
"1845","ODFIRE",378,19,18,4290,-3.90427666291335,3.12632135306554,0,2.5,1.1453,0.377992440151197,17,9.85457287514812e-05,0.891611838845201,-1.55987786717824
"1846","ODCUTL",376,19,18,4292,-0.902586045838119,2.37600422832981,0,1.9,1.36391,0.422582826233942,17,0.00125152429171604,0.891611838845201,0.981718961855121
"1847","ODCALA",372,19,18,4293,-3.03783541185672,2.8762156448203,0,2.3,1.196172,0.385978731784167,17,0.00114313260799311,0.891611838845201,0.891129115648012
"1848","ODCIER",373,19,18,4295,-1.90850320560143,3.00126849894292,0,2.4,1.322585,0.358580314672521,17,0.00255721210815469,0.891611838845201,1.69627436489904
"1849","ODSUPC",383,19,18,4299,-0.634623239413774,2.25095137420719,0,1.8,1.432,0.440251572327044,17,0.00125152429171604,0.891611838845201,0.981718961855121
"1850","ODDELT",377,19,18,4300,0.493863658303894,2.37600422832981,1,1.9,1.421212,0.481386392811297,17,0.00170424431756975,0.891611838845201,1.29047851705791
"1851","ODREG9",381,19,18,4302,3.44990761434785,2.12589852008457,1,1.7,1.421212,0.5,17,0.00079013250026931,0.891611838845201,0.521802094348144
"1852","ODTORO",386,19,18,4303,5.65024573776289,2.37600422832981,1,1.9,1.3275,0.490487514863258,17,0.000160368415382958,0.891611838845201,-1.07292479444385
"1853","PLCOLT",408,16,18,4304,-5.31678722927007,4.00169133192389,0,3.2,1.07653,0.331545587518284,17,0.000860551545836475,0.891611838845201,0.60717495714076
"1854","PLHORI",413,16,18,4308,-6.69041360289645,3.12632135306554,0,2.5,1.090176,0.417977528089888,17,0.000658644834643973,0.891611838845201,0.339785884397857
"1855","PLRELI",416,16,18,4309,-5.84848629943068,3.12632135306554,0,2.5,1.17876,0.374245472837022,17,0.0011834320801465,0.891611838845201,0.92577547942182
"1856","PLSUND",419,16,18,4311,-4.85102222504353,3.12632135306554,0,2.5,1.155541,0.393081761006289,17,0.000961090164817408,0.891611838845201,0.717669669611547
"1857","PLCARA",406,16,18,4312,-2.75127581760481,2.8762156448203,0,2.3,1.25868,0.35851966075559,17,0.000138996014219541,0.891611838845201,-1.21595330086907
"1858","PLGRAN",411,16,18,4313,-1.51036288438419,2.12589852008457,0,1.7,1.518132,0.391498881431767,17,0.000143434234622428,0.891611838845201,-1.18452192407288
"1859","PTLEMA",459,19,18,4314,-5.06234935944759,3.75158562367865,0,3,1.132668,0.348892032060349,17,0.000689830873639987,0.891611838845201,0.38604789797102
"1860","PTSUNB",464,19,18,4315,-4.57714225885587,3.37642706131078,0,2.7,1.18105,0.40574809805579,17,0.000921824841107401,0.891611838845201,0.675956669492646
"1861","PTGRAN",455,19,18,4316,-3.25000785479839,2.8762156448203,0,2.3,1.180375,0.381619937694704,17,0.00249929979532479,0.891611838845201,1.67336733084688
"1862","PT6000",446,19,18,4317,-2.29480920729205,3.00126849894292,0,2.4,1.35936,0.351758793969849,17,0.00105489604653668,0.891611838845201,0.810798948057839
"1863","PTFIER",451,19,18,4321,-4.15448799004776,3.00126849894292,0,2.4,1.12539,0.377358490566038,17,0.000259840568781644,0.891611838845201,-0.590330312969387
"1864","PTFIRE",453,19,18,4322,-2.4638709148153,2.12589852008457,0,1.7,1.361844,0.435203094777563,17,0.000630108801034149,0.891611838845201,0.295493945619774
"1865","PTBONN",449,19,18,4324,0.156585551795017,2.37600422832981,1,1.9,1.438588,0.458015267175573,17,0.00116013142303135,0.891611838845201,0.905890014490543
"1866","PTGRAN",455,19,18,4325,-1.1620957668863,2.50105708245243,0,2,1.37811,0.427913100724161,17,0.00110416891091242,0.891611838845201,0.856449655239688
"1867","PTSAFA",463,19,18,4326,0.511615137593834,2.12589852008457,1,1.7,1.705743,0.340715502555366,17,7.16040073252181e-05,0.891611838845201,-1.87924751827933
"1868","ACINTE",1,3,18,4327,-2.20943304499281,2.12589852008457,0,1.7,1.12504,0.493723849372385,17,0.000619067111925024,0.891611838845201,0.277815127809698
"1869","ACLEGE",2,3,18,4328,5.99851285526078,2.37600422832981,1,1.9,1.293602,0.524942940984676,17,0.00076236130561241,0.891611838845201,0.486022038748919
"1870","ARMILA",33,20,18,4329,3.07374531510863,2.25095137420719,1,1.8,1.09461,0.529755761953904,17,2.50780997522353e-05,0.891611838845201,-2.92840361346958
"1871","ARSPID",35,20,18,4330,4.62065993894632,2.62610993657505,0,2.1,1.082008,0.449569976544175,17,2.31390714208769e-05,0.891611838845201,-3.00887596669216
"1872","AD5000",8,7,18,4331,6.98752384427177,2.50105708245243,1,2,1.375878,0.457102672292546,17,5.74491005063018e-05,0.891611838845201,-2.09949921172031
"1873","AD80  ",9,7,18,4333,3.96131927960567,2.75116279069767,1,2.2,1.175921,0.420560747663551,17,6.14241085855866e-05,0.891611838845201,-2.03259615284829
"1874","AD90  ",11,7,18,4334,8.80493720014666,2.25095137420719,1,1.8,1.175921,0.475841874084919,17,6.57761499515243e-05,0.891611838845201,-1.96414124902609
"1875","BW325 ",60,8,18,4335,8.8641087977798,2.12589852008457,1,1.7,1.115856,0.452118191527234,17,0.000395033932995799,0.891611838845201,-0.171426891379207
"1876","BW528e",67,8,18,4336,14.865799414855,2.37600422832981,1,1.9,1.26441,0.409677419354839,17,0.000200678659915975,0.891611838845201,-0.848693637031202
"1877","BW735i",80,8,18,4338,33.039932973604,1.87579281183932,1,1.5,1.403358,0.542372881355932,17,0.000143358827965098,0.891611838845201,-1.18504778518254
"1878","BW635C",75,8,18,4339,27.1227732102904,1.87579281183932,1,1.5,1.315902,0.589235127478754,17,2.00689432295594e-05,0.891611838845201,-3.15122505171932
"1879","BWM6  ",82,8,18,4340,35.491327732691,1.25052854122622,1,1,1.315902,0.717086834733894,17,7.17440482602607e-06,0.891611838845201,-4.17987875178052
"1880","HDCIVI",257,3,18,4341,-4.32693093172147,4.37684989429176,0,3.5,1.097235,0.451201569396763,17,0.00242963481633093,0.891611838845201,1.64509768478685
"1881","HDACCO",256,3,18,4344,-2.31509661219484,3.37642706131078,0,2.7,1.207134,0.394842868654311,17,0.00389960142195411,0.891611838845201,2.118231068487
"1882","HDPREL",260,3,18,4345,-0.353980804925186,2.8762156448203,1,2.3,1.181788,0.412371134020619,17,0.000565991597543897,0.891611838845201,0.188180673855117
"1883","HYEXCE",263,21,18,4346,-6.86285654457016,2.8762156448203,0,2.3,1.01591,0.315398886827458,17,0.00284694603037811,0.891611838845201,1.80360357152547
"1884","ISI-MA",269,13,18,4347,-5.18576440593956,4.12674418604651,0,3.3,1.01727,0.361383582860093,17,0.000186469891198966,0.891611838845201,-0.922128774150655
"1885","ISIMPU",272,13,18,4348,-0.240709460884611,2.50105708245243,1,2,1.125352,0.380622837370242,17,7.76688570505225e-05,0.891611838845201,-1.79794419204192
"1886","MZ323 ",346,4,18,4349,-5.88737049216103,3.5014799154334,0,2.8,1.099656,0.381395348837209,17,0.000978369061725735,0.891611838845201,0.735488403669708
"1887","MZ626 ",348,4,18,4350,-2.88652518362341,3.00126849894292,0,2.4,1.192345,0.424710424710425,17,0.000714790477216417,0.891611838845201,0.421590901982503
"1888","MZMX6 ",353,4,18,4351,-2.80199432986179,3.00126849894292,0,2.4,1.17705,0.433925049309665,17,8.65129807174405e-05,0.891611838845201,-1.69010409013245
"1889","MZ929 ",350,4,18,4353,4.25717726777135,2.37600422832981,1,1.9,1.291839,0.481413772090189,17,0.000279877194872347,0.891611838845201,-0.516047641690049
"1890","MB190D",290,9,18,4354,13.564024266926,3.75158562367865,1,3,1.15675,0.321799307958477,17,0.000180329634816331,0.891611838845201,-0.955612078277445
"1891","MB260E",300,9,18,4356,19.7263235061484,2.25095137420719,1,1.8,1.28232,0.497637795275591,17,6.75428202089842e-05,0.891611838845201,-1.93763678869395
"1892","MB300E",309,9,18,4357,24.3163488654045,2.12589852008457,1,1.7,1.28232,0.553990610328638,17,0.000227997414628892,0.891611838845201,-0.721064269365886
"1893","MB300S",310,9,18,4360,30.4194765069937,2.12589852008457,1,1.7,1.452642,0.474530831099196,17,5.74275557470645e-05,0.891611838845201,-2.09987430549815
"1894","MB300S",310,9,18,4361,32.7440749854383,2.12589852008457,1,1.7,1.492077,0.469496021220159,17,5.19875040396424e-05,0.891611838845201,-2.19939517613593
"1895","MB420S",313,9,18,4362,37.3932719423276,1.87579281183932,1,1.5,1.492077,0.517374517374517,17,9.1565226758591e-05,0.891611838845201,-1.6333469798425
"1896","MB560S",316,9,18,4363,46.2774646726741,1.62568710359408,1,1.3,1.492077,0.583333333333333,17,6.27922007971561e-05,0.891611838845201,-2.01056768427536
"1897","MB560S",316,9,18,4364,52.3552330581348,1.62568710359408,1,1.3,1.43424,0.607918263090677,17,1.77959711300226e-05,0.891611838845201,-3.27142646823999
"1898","MCXR4T",335,18,18,4365,4.35438774959722,2.50105708245243,1,2,1.21312,0.599725839616175,17,6.18873209091888e-05,0.891611838845201,-2.02508323203805
"1899","MCSCOR",332,18,18,4366,7.89031336244591,2.12589852008457,1,1.7,1.29548,0.444307312557852,17,0.000102509964451147,0.891611838845201,-1.52043855089806
"1900","MTPREC",341,10,18,4367,-5.59151250399535,3.37642706131078,0,2.7,1.015279,0.306859205776173,17,0.000233900678659916,0.891611838845201,-0.695501983827139
"1901","MTMIRA",340,10,18,4368,-4.7039385394983,4.00169133192389,0,3.2,1.117557,0.386634844868735,17,0.000129236238285037,0.891611838845201,-1.28875652480598
"1902","MTCORD",337,10,18,4369,-2.82735358599028,3.00126849894292,0,2.4,1.13142,0.369592608147837,17,6.37617149628353e-05,0.891611838845201,-1.99524562763019
"1903","MTGALA",339,10,18,4370,2.22759146895478,2.12589852008457,1,1.7,1.226613,0.331707317073171,17,0.000222180329634816,0.891611838845201,-0.746909211118028
"1904","MTSTAR",343,10,18,4371,2.3121223227164,2.25095137420719,0,1.8,1.182956,0.643835616438356,17,3.24894969298718e-05,0.891611838845201,-2.66948169319306
"1905","NISENT",366,2,18,4372,-4.57714225885587,3.62653276955603,0,2.9,1.089802,0.3125,17,0.0014540988904449,0.891611838845201,1.13174310955726
"1906","NIPULS",365,2,18,4374,-1.91442036536475,3.25137420718816,0,2.6,1.100565,0.28894472361809,17,0.000477399547560056,0.891611838845201,0.0179552072785283
"1907","NISTAN",367,2,18,4375,-2.37088697567751,2.75116279069767,0,2.2,1.18237,0.350223546944858,17,0.00050272541204352,0.891611838845201,0.0696455616228357
